property_type,society,sector,price,price_per_sqft,bedRoom,bathroom,balcony,floorNum,facing,agePossession,Built_up_area,study room,servant room,store room,pooja room,others,furnishing_type,luxury_score
house,independent,sector 3,0.37,7923.0,1.0,1,1,1.0,East,Relatively New,480.0,0,0,0,0,0,unfurnished,0
house,independent,sector 70,2.1,35000.0,1.0,2,1,3.0,North-East,New Property,667.0,0,0,0,0,0,unfurnished,0
house,independent,sector 3,1.1,10000.0,5.0,4,2,1.0,East,Moderately Old,1100.0,0,0,0,0,0,unfurnished,0
house,independent,sohna road,1.2,22305.0,1.0,4,4,4.0,West,Old Property,450.0,0,0,0,0,0,semifurnished,6
house,independent,sector 17,3.0,11111.0,4.0,4,0,1.0,East,Old Property,3000.0,0,0,0,0,0,unfurnished,0
house,vipul tatvam villa,sector 48,8.5,26235.0,1.0,6,3,3.0,North,Old Property,3239.0,0,1,0,1,1,unfurnished,53
house,independent,sector 28,0.75,20833.0,2.0,4,4,4.0,North,Moderately Old,360.0,0,0,0,0,0,unfurnished,6
house,independent,arju,0.82,10224.0,2.0,4,0,2.0,East,Relatively New,891.0,0,0,0,0,0,unfurnished,0
house,independent,sector 105,1.15,3285.0,3.0,2,1,1.0,East,Moderately Old,3888.0,0,0,0,0,0,unfurnished,0
house,independent,sector 43,5.75,23663.0,1.0,4,2,4.0,North,Under Construction,2430.0,0,1,1,0,0,unfurnished,175
house,independent,sector 9,0.6,10753.0,2.0,3,1,2.0,North-East,Relatively New,558.0,0,0,0,0,0,unfurnished,0
house,independent,sector 13,4.5,9091.0,2.0,5,2,2.0,East,Old Property,4948.0,0,0,0,0,0,unfurnished,0
house,independent,sector 24,3.2,59259.0,2.0,14,4,6.0,West,Relatively New,540.0,0,0,0,0,0,unfurnished,12
house,hero homes,sector 104,1.95,21196.0,2.0,5,4,2.0,North,Moderately Old,920.0,0,0,0,0,0,unfurnished,70
house,international city by sobha phase 1,sector 109,6.1,25103.0,2.0,6,4,2.0,North-East,Moderately Old,2429.0,0,1,0,0,0,unfurnished,34
house,independent,sector 6,0.5,13889.0,2.0,3,3,3.0,East,Old Property,360.0,0,0,0,0,0,unfurnished,0
house,independent,manesar,2.0,14959.0,1.0,1,0,3.0,North,Moderately Old,1337.0,0,0,0,0,0,unfurnished,15
house,housing board colony,sector 28,2.1,23333.0,2.0,8,4,4.0,South-East,Moderately Old,900.0,0,0,0,0,1,semifurnished,41
house,unitech espace,sector 50,11.5,35494.0,5.0,6,0,1.0,North-West,Moderately Old,3240.0,0,0,0,0,0,unfurnished,0
house,independent,sector 13,0.9,11465.0,2.0,4,3,3.0,North-West,Moderately Old,785.0,1,1,0,1,1,unfurnished,0
house,not applicable,laxma,0.75,11719.0,2.0,4,3,2.0,East,Moderately Old,640.0,0,0,0,0,0,unfurnished,0
house,independent,sector 105,1.3,11556.0,2.0,3,1,2.0,North,Moderately Old,1125.0,0,0,0,0,0,unfurnished,22
house,independent,sector 3,0.68,3875.0,5.0,3,0,1.0,East,Moderately Old,1755.0,0,0,0,0,0,unfurnished,0
house,bhim garh kheri,sector 3,1.5,7576.0,7.0,2,0,1.0,East,Moderately Old,1979.0,0,0,0,0,0,unfurnished,0
house,independent,sector 105,1.3,11556.0,3.0,3,1,1.0,East,Moderately Old,1125.0,0,0,0,0,0,unfurnished,0
house,independent,sector 9,0.6,10753.0,2.0,2,1,1.0,North-East,Moderately Old,558.0,0,0,0,0,0,unfurnished,6
house,sector 14 rwa,sector 14,6.5,20635.0,2.0,4,4,2.0,East,Moderately Old,3149.0,0,0,0,0,0,unfurnished,0
house,independent,sector 11,2.1,17284.0,2.0,6,4,3.0,South,Relatively New,1215.0,0,0,0,0,0,unfurnished,20
house,independent,sector 31,4.6,32258.0,1.0,2,2,2.0,East,Moderately Old,1426.0,0,0,0,0,0,unfurnished,0
house,independent,sector 3,1.0,11111.0,2.0,4,2,2.0,East,Relatively New,900.0,0,0,0,0,0,unfurnished,0
house,huda housing board colony,sector 31,4.6,31507.0,2.0,4,4,3.0,East,Old Property,1460.0,0,0,0,0,1,unfurnished,6
house,independent,sector 9,0.35,9722.0,1.0,2,1,2.0,South-East,Old Property,360.0,0,0,0,0,0,unfurnished,0
house,laxmi garden sector-11,sector 11,1.5,12821.0,4.0,9,1,3.0,East,Relatively New,1170.0,1,1,0,1,1,semifurnished,120
house,ansal celebrity homes,sector 2,5.2,10000.0,4.0,5,2,1.0,North,Moderately Old,5200.0,0,0,0,0,0,unfurnished,0
house,independent,laxma,0.4,8889.0,1.0,1,0,1.0,East,Moderately Old,450.0,0,0,0,0,0,unfurnished,0
house,shri shyam residency,sector 104,0.62,12400.0,2.0,3,1,2.0,North,Moderately Old,900.0,0,0,0,0,1,unfurnished,8
house,independent,laxma,0.5,9259.0,2.0,3,2,3.0,West,Old Property,540.0,0,0,0,0,0,unfurnished,0
house,independent,laxma,0.92,15257.0,1.0,4,3,4.0,East,Moderately Old,603.0,0,0,0,0,1,semifurnished,0
house,independent,sohna road,1.5,14245.0,2.0,3,2,1.0,North,New Property,1053.0,1,0,0,1,0,furnished,79
house,independent,sector 103,2.25,6367.0,0.0,5,4,10.0,South,Relatively New,3534.0,0,0,0,0,0,unfurnished,0
house,independent,sector 25,13.5,37313.0,1.0,6,4,4.0,North-East,Old Property,3617.0,0,0,0,0,1,semifurnished,78
house,mian wali,sector 12,1.7,9444.0,1.0,1,1,1.0,East,Old Property,1799.0,0,1,0,0,0,unfurnished,7
house,independent,sector 7,0.45,5000.0,2.0,2,1,2.0,North-West,Old Property,900.0,0,0,0,0,1,unfurnished,12
house,independent,sector 105,1.2,10118.0,3.0,2,1,2.0,North-West,Old Property,1185.0,0,0,0,0,0,unfurnished,16
house,independent,sector 67,1.5,8641.0,2.0,3,2,2.0,North-East,New Property,200.0,0,0,0,0,0,unfurnished,0
house,palam vihar extension west zone rwa,sector 2,0.35,6481.0,2.0,2,0,1.0,North-East,New Property,600.0,0,0,0,0,0,unfurnished,0
house,independent,sector 3,0.55,6707.0,1.0,2,1,2.0,South-East,Moderately Old,810.0,0,0,0,0,0,unfurnished,0
house,not applicable,laxma,0.4,9259.0,1.0,1,1,1.0,East,Moderately Old,432.0,0,0,0,0,0,unfurnished,0
house,independent,sector 67,3.0,11905.0,1.0,4,0,3.0,North-East,Moderately Old,2800.0,0,0,0,0,0,unfurnished,0
house,row house,sector 105,0.43,9130.0,2.0,3,3,2.0,East,Relatively New,1050.0,0,0,0,0,0,unfurnished,0
house,independent,arju,0.32,7111.0,2.0,3,1,1.0,North-East,Relatively New,450.0,0,0,0,0,0,unfurnished,0
house,independent,laxma,0.47,8007.0,2.0,1,1,1.0,East,Moderately Old,624.0,0,0,1,0,0,unfurnished,0
house,madan puri,sector 7,0.75,12500.0,1.0,5,3,3.0,South-East,Moderately Old,600.0,0,0,0,0,0,semifurnished,0
house,indiabulls centrum park,sector 103,3.25,162541.0,0.0,3,4,20.0,East,Under Construction,3999.0,0,0,0,0,0,unfurnished,52
house,jacobpura,sector 12,0.53,14601.0,1.0,4,2,3.0,East,Relatively New,360.0,0,0,0,0,0,unfurnished,0
house,huda flats,sector 7,2.3,17037.0,2.0,3,4,3.0,North-East,Old Property,1350.0,1,1,0,1,0,unfurnished,25
house,independent,sector 13,1.5,11538.0,2.0,7,3,4.0,East,Moderately Old,1299.0,0,0,0,0,0,unfurnished,0
house,independent,sector 12,1.35,12217.0,2.0,5,1,3.0,East,Old Property,2052.0,0,0,0,0,0,unfurnished,28
house,independent,sector 6,1.25,11574.0,2.0,5,1,2.0,South,New Property,120.0,0,0,0,1,0,unfurnished,0
house,naman residency,laxma,0.5,11111.0,1.0,2,2,2.0,West,New Property,450.0,1,1,0,1,1,unfurnished,13
house,independent,sector 2,1.0,8230.0,3.0,7,4,3.0,North,Moderately Old,1215.0,0,0,0,1,0,unfurnished,0
house,independent,sector 23,5.5,13095.0,3.0,9,4,3.0,South,Moderately Old,4198.0,0,1,0,0,1,unfurnished,0
house,housing board colony,sector 28,5.5,30556.0,2.0,3,3,2.0,North,Old Property,1800.0,0,0,0,1,1,unfurnished,18
house,independent,laxma,0.8,11852.0,2.0,3,1,2.0,East,Moderately Old,675.0,0,0,0,0,0,semifurnished,0
house,independent,sector 11,0.9,10000.0,2.0,4,4,4.0,South,Moderately Old,900.0,0,0,0,0,0,unfurnished,6
house,independent,sector 47,4.3,29312.0,3.0,4,2,2.0,East,Moderately Old,1467.0,0,0,0,0,1,unfurnished,0
house,sai kripa floors 5,sector 11,0.9,11250.0,2.0,5,3,3.0,South,Relatively New,800.0,0,0,0,0,0,unfurnished,0
house,independent,sector 24,3.25,30374.0,1.0,4,3,3.0,East,Old Property,1070.0,0,0,0,0,0,unfurnished,12
house,independent,laxma,0.38,8444.0,1.0,1,1,1.0,North-West,Moderately Old,450.0,0,0,0,0,0,unfurnished,6
house,independent,sector 12,3.71,19818.0,1.0,3,1,4.0,East,Moderately Old,1872.0,0,0,0,1,0,unfurnished,0
house,dlf city plot phase 4,sector 28,13.0,17931.0,10.0,10,4,1.0,North,Relatively New,8055.0,0,0,0,0,0,unfurnished,0
house,independent,sector 2,0.4,7619.0,2.0,2,1,1.0,North,Relatively New,583.0,0,0,0,0,0,unfurnished,0
house,rattan garden,sector 7,1.3,13499.0,2.0,3,2,3.0,North-East,Old Property,963.0,0,0,0,0,0,unfurnished,0
house,signature global city 92,sector 92,0.75,7821.0,2.0,2,3,1.0,East,Relatively New,959.0,0,0,0,0,0,unfurnished,69
house,independent,sohna road,1.55,14720.0,2.0,3,2,1.0,North,New Property,1053.0,1,0,0,1,0,furnished,53
house,independent,sector 11,4.0,19753.0,2.0,4,1,2.0,North-East,Relatively New,2025.0,0,0,0,0,0,unfurnished,0
house,unitech escape,sector 50,12.0,37037.0,2.0,6,4,3.0,East,Moderately Old,3240.0,0,0,0,0,0,unfurnished,70
house,independent,sector 8,0.45,9000.0,0.0,1,1,3.0,East,Moderately Old,556.0,0,0,0,0,0,unfurnished,0
house,independent,sector 11,1.2,4444.0,2.0,3,0,3.0,South,Relatively New,300.0,0,0,0,0,0,unfurnished,0
house,bhim nagar society,sector 6,0.4,2500.0,4.0,2,2,1.0,East,Moderately Old,1600.0,0,0,0,0,0,unfurnished,0
house,independent,sector 3,1.0,6667.0,1.0,1,0,1.0,East,Moderately Old,1500.0,0,0,0,0,0,unfurnished,0
house,independent,laxma,0.7,6648.0,3.0,3,0,1.0,East,Moderately Old,117.0,0,0,0,0,0,unfurnished,0
house,shivaji nagar residential,sector 11,3.08,11407.0,6.0,4,2,1.0,South,Relatively New,2700.0,0,0,0,0,0,unfurnished,0
house,independent,sector 56,2.95,20233.0,2.0,2,0,1.0,North,Relatively New,1458.0,0,0,0,0,0,unfurnished,0
house,unitech uniworld resorts,sector 33,8.0,17778.0,2.0,5,4,4.0,East,Relatively New,4500.0,0,0,0,0,0,unfurnished,0
house,vatika india next,sector 82,6.5,20062.0,2.0,3,0,2.0,East,Relatively New,3240.0,0,0,0,0,0,unfurnished,0
house,independent,sector 7,3.0,11494.0,2.0,7,0,3.0,North-East,Old Property,2610.0,0,0,0,0,0,unfurnished,0
house,raj villas,sector 52,8.0,25543.0,2.0,5,4,4.0,East,New Property,3132.0,0,0,0,0,0,unfurnished,0
house,independent,sector 12,2.75,12343.0,3.0,6,2,2.0,East,Old Property,2228.0,0,0,0,0,0,unfurnished,0
house,independent,sector 7,2.25,16892.0,2.0,3,0,2.0,North-East,Old Property,148.0,0,0,0,0,0,unfurnished,0
house,independent,sector 28,1.45,8002.0,3.0,2,1,1.0,North,Relatively New,1800.0,0,0,0,0,0,unfurnished,0
house,sobha city,sector 108,10.5,14323.0,5.0,4,4,1.0,East,Relatively New,7331.0,0,0,0,0,0,unfurnished,64
house,independent,sector 12,0.38,4222.0,1.0,3,3,3.0,East,Relatively New,900.0,0,0,0,0,0,unfurnished,0
house,unitech uniworld resorts,sector 33,10.0,181818.0,1.0,6,3,4.0,North-East,New Property,550.0,1,1,0,0,0,unfurnished,24
house,independent,sector 47,4.6,26620.0,2.0,6,4,4.0,East,Moderately Old,1728.0,0,0,0,0,0,unfurnished,48
house,independent,sohna road,0.5,5556.0,2.0,1,2,1.0,North,Moderately Old,900.0,0,0,0,0,0,unfurnished,0
house,independent,sector 39,7.0,10000.0,2.0,11,4,4.0,South-East,Relatively New,7000.0,0,0,0,1,0,furnished,37
house,jacob pura,sector 12,0.35,9722.0,1.0,1,0,1.0,East,Old Property,360.0,0,0,0,0,0,unfurnished,0
house,independent,sector 39,1.6,17937.0,0.0,1,2,2.0,North-East,Old Property,892.0,0,0,0,0,0,unfurnished,44
house,"nirmal enclave, maruti kunj road",sector 11,0.24,5333.0,1.0,2,0,2.0,North,Relatively New,450.0,0,0,0,0,0,unfurnished,0
house,ansals palam vihar,sector 2,5.0,12500.0,2.0,4,0,3.0,North,Moderately Old,4000.0,0,0,0,0,0,unfurnished,0
house,independent,sector 39,1.8,21871.0,0.0,1,2,3.0,North-East,Relatively New,800.0,0,0,0,0,0,unfurnished,0
house,independent,sector 11,1.8,8079.0,8.0,5,2,1.0,South,Relatively New,2475.0,0,0,0,0,0,unfurnished,0
house,independent,sector 11,0.44,4251.0,3.0,2,1,1.0,South,Relatively New,128.0,0,0,0,1,1,unfurnished,56
house,rattan garden,sector 7,0.83,17585.0,2.0,3,2,3.0,East,Old Property,524.0,0,0,0,0,0,unfurnished,0
house,vipul world,sector 48,3.35,5583.0,2.0,5,4,3.0,South,Moderately Old,6000.0,0,0,0,0,0,unfurnished,64
house,independent,laxma,0.47,3518.0,1.0,4,0,3.0,East,Moderately Old,1350.0,0,0,0,0,0,unfurnished,0
house,independent,sector 7,1.2,11194.0,2.0,4,2,3.0,North-East,Old Property,1072.0,0,0,0,0,0,unfurnished,0
house,independent,sector 13,9.0,100000.0,2.0,5,4,4.0,East,Old Property,900.0,0,0,0,0,0,unfurnished,0
house,spaze privy,sector 72,3.09,6981.0,0.0,5,4,14.0,East,Relatively New,3653.0,0,1,0,0,0,unfurnished,45
house,satya the hermitage,sector 103,3.15,6702.0,0.0,5,0,12.0,East,Relatively New,4700.0,0,0,0,0,0,unfurnished,61
house,independent,sector 12,1.7,9444.0,3.0,3,0,1.0,East,Old Property,200.0,0,0,0,0,0,unfurnished,0
house,independent,sector 9,1.65,18333.0,1.0,3,0,3.0,North-East,Old Property,900.0,0,0,0,0,0,unfurnished,0
house,sare crescent parc royal greens phase 1,sector 92,0.85,4877.0,1.0,4,3,4.0,East,Relatively New,1743.0,0,0,0,0,0,unfurnished,0
house,independent,sector 105,0.74,7400.0,2.0,3,0,2.0,East,Moderately Old,1000.0,0,0,0,0,0,unfurnished,0
house,independent,sector 3,0.4,8000.0,2.0,1,0,1.0,South,Moderately Old,500.0,0,0,0,0,0,unfurnished,0
house,independent,sector 7,0.69,9103.0,0.0,1,1,2.0,North-East,Old Property,758.0,0,0,0,0,0,unfurnished,0
house,anshul,sector 6,0.85,7727.0,0.0,2,0,4.0,North-East,Moderately Old,1222.0,0,0,0,0,0,unfurnished,0
house,independent,sector 12,1.4,8701.0,1.0,2,1,2.0,North-East,Old Property,1493.0,0,0,0,0,0,unfurnished,0
house,shivpuri,sector 7,2.4,8889.0,5.0,5,3,2.0,North,Old Property,2699.0,1,1,0,1,0,unfurnished,8
house,independent,sector 43,3.35,26973.0,1.0,1,0,1.0,East,Old Property,1242.0,0,0,0,0,0,unfurnished,9
house,independent,sector 50,7.0,32407.0,3.0,2,0,1.0,East,Moderately Old,2160.0,0,0,0,0,0,unfurnished,0
house,independent,sector 41,1.65,13750.0,1.0,1,0,1.0,North,Moderately Old,1200.0,0,0,0,0,0,unfurnished,0
house,independent,sector 3,0.6,6000.0,1.0,1,0,1.0,East,Moderately Old,1000.0,0,0,0,0,0,unfurnished,0
house,independent,sector 7,2.43,14890.0,1.0,4,2,3.0,South-West,Old Property,345.0,1,0,1,1,0,unfurnished,40
house,independent,sector 3,3.5,9211.0,1.0,1,0,1.0,East,Moderately Old,3800.0,0,0,0,0,0,unfurnished,0
house,independent,sector 6,0.75,10519.0,2.0,4,1,3.0,East,Moderately Old,713.0,0,0,0,0,0,unfurnished,67
house,independent,sector 3,0.55,7333.0,1.0,1,0,1.0,East,Moderately Old,750.0,0,0,0,0,0,unfurnished,0
house,independent,sector 28,0.7,8102.0,2.0,2,0,2.0,North,Old Property,864.0,0,0,0,0,0,unfurnished,6
house,independent,sohna road,6.25,6944.0,3.0,3,0,1.0,North,Moderately Old,8997.0,0,0,0,0,0,unfurnished,0
house,independent,sector 12,1.2,14184.0,2.0,4,2,2.0,North,Relatively New,846.0,0,0,0,1,0,semifurnished,7
house,independent,sohna road,0.49,4261.0,1.0,2,1,3.0,North,New Property,1150.0,0,0,0,0,0,unfurnished,0
house,independent,sector 11,3.5,15556.0,10.0,1,0,1.0,South,New Property,2250.0,0,0,0,0,0,unfurnished,0
house,independent,sector 26,4.5,33333.0,2.0,5,4,2.0,North-East,Old Property,1350.0,0,0,0,0,0,unfurnished,6
house,independent,sector 37,1.16,7537.0,1.0,1,0,1.0,East,Relatively New,1535.0,0,0,0,0,0,unfurnished,0
house,independent,sector 3,0.9,10000.0,1.0,4,3,3.0,East,Moderately Old,3500.0,0,0,0,0,1,unfurnished,46
house,sheetla enclave,sector 5,0.96,10000.0,2.0,4,2,3.0,North,Moderately Old,945.0,0,0,1,1,0,unfurnished,0
house,sneh vihar,sohna road,1.35,10000.0,1.0,5,4,4.0,North,Relatively New,1350.0,0,0,0,0,0,unfurnished,0
house,not applicable,laxma,0.65,13000.0,1.0,1,1,3.0,East,Moderately Old,500.0,0,0,0,0,0,unfurnished,6
house,independent,sector 24,11.0,28902.0,3.0,11,4,3.0,East,Old Property,5000.0,1,1,0,1,1,furnished,37
house,independent,sector 14,4.6,20444.0,1.0,1,0,1.0,East,Old Property,2250.0,0,0,0,0,0,unfurnished,0
house,independent,sector 43,1.9,35185.0,1.0,3,4,3.0,West,Old Property,60.0,0,0,0,0,0,unfurnished,0
house,independent,sector 11,2.5,17857.0,5.0,4,3,1.0,East,Old Property,1850.0,0,0,1,0,0,unfurnished,0
house,suncity township,sector 54,2.0,30960.0,1.0,9,3,11.0,North,Relatively New,60.0,0,1,0,0,0,semifurnished,7
house,independent,sector 2,0.7,7778.0,1.0,1,0,1.0,North,Moderately Old,900.0,0,0,0,0,0,unfurnished,0
house,independent,sector 81,0.89,8128.0,1.0,1,0,1.0,East,Relatively New,1095.0,0,0,0,0,0,unfurnished,0
house,independent,sector 108,1.34,5000.0,1.0,1,0,1.0,East,Relatively New,2680.0,0,0,0,0,0,unfurnished,0
house,independent,sector 12,1.7,8000.0,2.0,5,3,3.0,East,Moderately Old,2000.0,0,0,0,1,1,unfurnished,9
house,independent,sector 39,0.34,7556.0,1.0,1,1,1.0,North-East,Relatively New,450.0,0,0,0,0,0,unfurnished,0
house,independent,sector 105,9.9,49500.0,1.0,2,2,3.0,North,Moderately Old,2000.0,0,0,0,0,0,unfurnished,0
house,ashok vihar phase iii extension,sector 3,0.4,8889.0,2.0,4,4,4.0,East,New Property,450.0,0,0,0,1,0,semifurnished,6
house,independent,sector 43,2.15,13030.0,1.0,1,0,1.0,West,Moderately Old,1650.0,0,0,0,0,0,unfurnished,0
house,independent,sector 3,0.8,8155.0,2.0,4,1,2.0,East,Moderately Old,981.0,0,0,0,0,0,unfurnished,0
house,independent,sector 24,2.6,24074.0,1.0,4,4,4.0,East,Relatively New,1080.0,1,0,1,1,0,semifurnished,0
house,project mianwali colony,sector 12,2.0,14815.0,2.0,5,2,3.0,East,Old Property,1350.0,0,0,0,0,0,unfurnished,0
house,independent,sector 17,3.87,25800.0,4.0,17,4,5.0,North-West,Relatively New,7500.0,1,0,1,0,0,unfurnished,78
house,nitin vihar,sector 33,0.85,9444.0,3.0,2,0,1.0,West,Relatively New,900.0,0,0,0,0,0,unfurnished,26
house,independent,sector 24,3.5,32407.0,2.0,4,3,3.0,North-West,Old Property,1080.0,0,0,0,0,0,unfurnished,12
house,independent,laxma,0.55,6815.0,2.0,1,1,1.0,East,Moderately Old,75.0,0,0,0,0,0,unfurnished,0
house,independent,sector 28,1.39,11583.0,1.0,2,1,3.0,North-East,Old Property,1450.0,0,0,1,0,0,unfurnished,47
house,independent,sector 12,0.7,6034.0,3.0,3,0,1.0,North-East,Relatively New,1160.0,0,0,0,0,0,unfurnished,22
house,independent,sector 8,0.59,10085.0,1.0,2,2,2.0,East,Moderately Old,585.0,0,0,0,0,1,unfurnished,6
house,independent,sector 50,12.5,40611.0,2.0,5,3,4.0,East,Moderately Old,3077.0,1,1,0,1,0,semifurnished,21
house,u block dlf phase 3 road no 21,sector 24,1.6,29630.0,2.0,5,4,4.0,East,Old Property,540.0,0,0,0,0,0,unfurnished,0
house,dlf city plots phase 3,sector 24,1.6,29630.0,2.0,5,4,4.0,East,Old Property,540.0,0,0,0,0,0,unfurnished,6
house,independent,sector 12,2.9,10741.0,4.0,7,3,2.0,South-West,Old Property,2699.0,0,0,0,0,0,unfurnished,6
house,palam vihar extension west zone rwa,sector 2,0.4,4444.0,3.0,4,2,2.0,West,Moderately Old,900.0,0,0,0,0,0,unfurnished,32
house,independent,sector 39,1.7,17989.0,1.0,2,4,3.0,North-East,Moderately Old,900.0,0,1,1,0,0,unfurnished,45
house,ss aaron ville,sector 49,6.75,19737.0,2.0,4,2,2.0,North,Old Property,3419.0,1,1,1,0,0,unfurnished,80
house,independent,sohna road,5.5,5093.0,2.0,3,4,2.0,West,Moderately Old,3500.0,1,1,0,1,1,unfurnished,46
house,landmark house,sector 43,2.75,25463.0,2.0,3,1,2.0,South-East,Moderately Old,1080.0,0,0,0,1,0,unfurnished,21
house,independent,sector 7,0.27,12000.0,1.0,2,1,2.0,North-East,Moderately Old,225.0,0,0,0,0,0,unfurnished,12
house,independent,sector 3,0.7,7007.0,2.0,3,1,1.0,North,Relatively New,999.0,0,0,1,1,0,unfurnished,25
house,independent,sohna road,0.95,8920.0,3.0,10,4,3.0,North,New Property,1065.0,0,0,0,0,0,unfurnished,0
house,independent,sector 26,8.1,35294.0,1.0,5,2,4.0,East,Old Property,2294.0,0,0,0,0,0,unfurnished,47
house,international city by sobha phase 2,sector 109,7.0,12963.0,2.0,4,4,2.0,West,Relatively New,5398.0,0,0,0,0,0,semifurnished,118
house,independent,sector 104,0.6,5128.0,4.0,3,1,2.0,North,Moderately Old,1170.0,0,0,0,0,0,unfurnished,0
house,palam vihar extension west zone rwa,sector 2,0.65,5778.0,2.0,2,1,1.0,North,Moderately Old,1125.0,0,0,1,0,0,unfurnished,28
house,independent,sector 17,7.2,15926.0,4.0,4,2,1.0,East,Old Property,3780.0,0,1,1,0,0,unfurnished,7
house,independent,sector 12,1.5,11111.0,2.0,5,2,3.0,East,Old Property,1350.0,0,0,0,0,0,unfurnished,16
house,nirvana country,sector 50,10.0,14286.0,1.0,7,2,4.0,East,Moderately Old,7000.0,0,1,0,0,0,semifurnished,6
house,dlf city plots phase 2,sector 25,15.5,34307.0,2.0,6,4,3.0,East,Moderately Old,4516.0,1,1,1,1,0,unfurnished,168
house,independent,sector 26,14.75,51864.0,4.0,20,4,4.0,East,New Property,2843.0,1,1,1,1,0,unfurnished,171
house,dlf city plots,sector 26,20.0,44267.0,4.0,20,4,4.0,North-East,New Property,4516.0,1,1,1,1,0,unfurnished,171
house,dlf city plots phase 4,sector 28,9.54,29444.0,2.0,5,4,3.0,North,New Property,3239.0,1,1,1,1,0,unfurnished,171
house,dlf city plots phase 2,sector 25,10.55,39074.0,2.0,6,4,3.0,East,Moderately Old,2699.0,1,1,1,1,0,unfurnished,143
house,dlf city plots,sector 26,17.3,38737.0,2.0,7,4,3.0,North,New Property,4516.0,1,1,1,1,0,unfurnished,138
house,independent,sector 2,3.65,23443.0,3.0,9,4,3.0,West,New Property,1557.0,0,1,0,1,0,furnished,123
house,independent,sector 26,18.9,41833.0,2.0,8,2,3.0,North-East,Relatively New,4516.0,1,1,1,1,0,semifurnished,129
house,independent,sector 41,9.0,27778.0,3.0,5,4,3.0,North,Old Property,3239.0,0,1,1,1,0,unfurnished,35
house,independent,sector 40,2.15,23889.0,1.0,3,3,3.0,North-West,Moderately Old,900.0,1,0,1,1,0,unfurnished,48
house,experion windchants,sector 112,7.46,10260.0,2.0,4,4,2.0,East,Relatively New,6350.0,0,1,0,1,0,unfurnished,75
house,uppal southend,sector 49,6.75,31915.0,4.0,12,4,3.0,West,Moderately Old,2114.0,0,0,0,0,1,unfurnished,53
house,independent,sector 105,0.6,11111.0,3.0,4,3,3.0,West,New Property,540.0,0,0,0,0,0,semifurnished,15
house,nirvana cedar crest,sector 50,3.99,8867.0,1.0,5,4,4.0,North-East,New Property,4498.0,0,1,0,1,0,semifurnished,123
house,dlf city plots phase 2,sector 25,6.5,36111.0,2.0,5,4,3.0,East,Old Property,1800.0,1,1,1,1,0,semifurnished,154
house,kothi,sector 17,6.95,15444.0,2.0,4,4,2.0,East,Old Property,3500.0,1,1,1,1,0,unfurnished,31
house,international city by sobha phase 2,sector 109,7.0,11240.0,2.0,5,4,2.0,South,Relatively New,6226.0,0,1,0,0,0,unfurnished,153
house,vatika signature villas,sector 82,3.2,14350.0,3.0,4,3,1.0,East,New Property,2159.0,1,1,1,1,0,unfurnished,65
house,malibu towne,sector 47,8.81,27191.0,3.0,6,4,3.0,East,Moderately Old,3239.0,1,1,0,0,1,semifurnished,32
house,independent,sector 26,8.9,32963.0,2.0,4,4,2.0,South-East,Old Property,2699.0,1,1,1,1,0,semifurnished,97
